currency,name,fullName,precision,confirms,contractAddress,isMarginEnabled,isDebitEnabled,chains
LNCHX,LNCHX,LaunchX,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '20.000000', 'withdrawalMinFee': '8.130000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '', 'chainId': 'bsc'}]"
YOP,YOP,YOP,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '300', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xae1eaae3f627aaca434127644371b67b18444051', 'chainId': 'eth'}]"
MXC,MXC,MXCToken,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '550', 'withdrawalMinFee': '400', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5ca381bbfb58f0092df149bd3d243b08b9a8386e', 'chainId': 'eth'}]"
ERSDL,ERSDL,UnFederalReserveToken,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '1500', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6', 'chainId': 'eth'}]"
ADA3L,ADA3L,ADA 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
HOTCROSS,HOTCROSS,Hot Cross,8,,,False,True,"[{'chainName': 'BEP20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '172', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x4fa7163e153419e0e1064e418dd7a99314ed27b6', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '4000', 'withdrawalMinFee': '2000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4297394c20800e8a38a619a243e9bbe7681ff24e', 'chainId': 'eth'}]"
DPI,DPI,Defi Pulse Index,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.03', 'withdrawalMinFee': '0.03', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
HYVE,HYVE,HYVE,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '320', 'withdrawalMinFee': '150', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4', 'chainId': 'eth'}]"
DAPPX,DAPPX,dAppstore Token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '8000', 'withdrawalMinFee': '4000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x00d8318e44780edeefcf3020a5448f636788883c', 'chainId': 'eth'}]"
FEAR,FEAR,FEAR,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '72', 'withdrawalMinFee': '60', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x88a9a52f944315d5b4e917b9689e65445c401e83', 'chainId': 'eth'}]"
KONO,KONO,Konomi Network,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '700', 'withdrawalMinFee': '250', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x850aab69f0e0171a9a49db8be3e71351c8247df4', 'chainId': 'eth'}]"
MAHA,MAHA,MahaDAO,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '28', 'withdrawalMinFee': '17', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x745407c86df8db893011912d3ab28e68b62e49b0', 'chainId': 'eth'}]"
UNO,UNO,UnoRe,8,,,False,True,"[{'chainName': 'BEP20', 'withdrawalMinSize': '50', 'withdrawalMinFee': '15', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x474021845c4643113458ea4414bdb7fb74a01a77', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '120', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x474021845c4643113458ea4414bdb7fb74a01a77', 'chainId': 'eth'}]"
PRQ,PRQ,PARSIQ,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '80', 'withdrawalMinFee': '65', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x362bc847a3a9637d3af6624eec853618a43ed7d2', 'chainId': 'eth'}]"
PYR,PYR,Vulcan Forged PYR,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1.4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x430ef9263e76dae63c84292c3409d61c598e9682', 'chainId': 'eth'}]"
GLCH,GLCH,Glitch,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '300', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x038a68ff68c393373ec894015816e33ad41bd564', 'chainId': 'eth'}]"
ALBT,ALBT,AllianceBlock,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '50', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
XCAD,XCAD,XCAD Network,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xa026ad2ceda16ca5fc28fd3c72f99e2c332c8a26', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '8', 'withdrawalMinFee': '6', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x7659ce147d0e714454073a5dd7003544234b6aa0', 'chainId': 'eth'}, {'chainName': 'ZIL', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': 'zil1z5l74hwy3pc3pr3gdh3nqju4jlyp0dzkhq2f5y', 'chainId': 'zil'}]"
PROM,PROM,Prom,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1.3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xfc82bb4ba86045af6f327323a46e80412b91b27d', 'chainId': 'eth'}]"
EOS3L,EOS3L,EOS 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
EOS3S,EOS3S,EOS 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
BCH3L,BCH3L,BCH 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
BCH3S,BCH3S,BCH 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
ELON,ELON,Dogelon,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '33600000', 'withdrawalMinFee': '28000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3', 'chainId': 'eth'}]"
APL,APL,Apollo Currency,8,,,False,False,"[{'chainName': 'APL', 'withdrawalMinSize': '100', 'withdrawalMinFee': '5000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '', 'chainId': 'apl'}]"
DIVI,DIVI,Divi,8,,,False,False,"[{'chainName': 'DIVI', 'withdrawalMinSize': '200', 'withdrawalMinFee': '160', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 10, 'preConfirms': 10, 'contractAddress': '', 'chainId': 'divi'}]"
VEED,VEED,VIMworld,8,,,False,False,"[{'chainName': 'VET', 'withdrawalMinSize': '290.000000', 'withdrawalMinFee': '145.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 60, 'preConfirms': 30, 'contractAddress': '0x67fd63f6068962937ec81ab3ae3bf9871e524fc9', 'chainId': 'vet'}]"
LSS,LSS,Lossless,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '48', 'withdrawalMinFee': '40', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x3b9be07d622accaed78f479bc0edabfd6397e320', 'chainId': 'eth'}]"
JUP,JUP,Jupiter,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '100', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x0231f91e02debd20345ae8ab7d71a41f8e140ce7', 'chainId': 'bsc'}, {'chainName': 'JUP', 'withdrawalMinSize': '100', 'withdrawalMinFee': '50', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'jup'}, {'chainName': 'ERC20', 'withdrawalMinSize': '500', 'withdrawalMinFee': '500', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4b1e80cac91e2216eeb63e29b957eb91ae9c2be8', 'chainId': 'eth'}]"
AGIX,AGIX,SingularityNET Token,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '30', 'withdrawalMinFee': '20', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5b7533812759b45c2b44c19e320ba2cd2681b542', 'chainId': 'eth'}, {'chainName': 'ADA', 'withdrawalMinSize': '15', 'withdrawalMinFee': '7.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': 'f43a62fdc3965df486de8a0d32fe800963589c41b38946602a0dc535', 'chainId': 'ada'}]"
DORA,DORA,Dora Factory,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '1.5', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xbc4171f45ef0ef66e76f979df021a34b46dcc81d', 'chainId': 'eth'}]"
LPOOL,LPOOL,Launchpool token,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '3', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xcfb24d3c3767364391340a2e6d99c64f1cbd7a3d', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '50', 'withdrawalMinFee': '28', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x6149c26cd2f7b5ccdb32029af817123f6e37df5b', 'chainId': 'eth'}]"
VET3L,VET3L,VET 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
VET3S,VET3S,VET 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
LTC3L,LTC3L,LTC 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
LTC3S,LTC3S,LTC 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
ETHO,ETHO,Etho Protocol,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200', 'withdrawalMinFee': '200', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0b5326da634f9270fb84481dd6f94d3dc2ca7096', 'chainId': 'eth'}]"
POLS,POLS,Polkastarter,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '18', 'withdrawalMinFee': '15', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa', 'chainId': 'eth'}]"
KOK,KOK,KOK,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1200', 'withdrawalMinFee': '700', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9b9647431632af44be02ddd22477ed94d14aacaa', 'chainId': 'eth'}]"
ABBC,ABBC,ABBC Coin,8,,,False,False,"[{'chainName': 'ABBC', 'withdrawalMinSize': '20', 'withdrawalMinFee': '9', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'eosio.token', 'chainId': 'abbc'}]"
ZCX,ZCX,Unizen,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '120', 'withdrawalMinFee': '70', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc52c326331e9ce41f04484d3b5e5648158028804', 'chainId': 'eth'}]"
ROSN,ROSN,Roseon Finance,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '2', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x651cd665bd558175a956fb3d72206ea08eb3df5b', 'chainId': 'bsc'}]"
NORD,NORD,Nord Finance,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '120', 'withdrawalMinFee': '50', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x6e9730ecffbed43fd876a264c982e254ef05a0de', 'chainId': 'eth'}]"
GMEE,GMEE,GAMEE,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1200', 'withdrawalMinFee': '900', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373', 'chainId': 'eth'}]"
XAVA,XAVA,Avalaunch,8,,,False,False,"[{'chainName': 'AVAX C-Chain', 'withdrawalMinSize': '3', 'withdrawalMinFee': '2.6', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xd1c3f94de7e5b45fa4edbba472491a9f4b166fc4', 'chainId': 'avaxc'}]"
AI,AI,Multiverse,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '17000', 'withdrawalMinFee': '10000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc91b523a59acc63a64f61fc7bbfb4bfc82dd25f2', 'chainId': 'eth'}]"
SFUND,SFUND,Seedify.fund ,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.75', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x477bc8d23c634c154061869478bce96be6045d12', 'chainId': 'bsc'}]"
IOI,IOI,IOI Token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '550', 'withdrawalMinFee': '450', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x8b3870df408ff4d7c3a26df852d41034eda11d81', 'chainId': 'eth'}]"
ALPACA,ALPACA,Alpaca Finance,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.6', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x8f0528ce5ef7b51152a59745befdd91d97091d2f', 'chainId': 'bsc'}]"
NFT,NFT,APENFT,8,,,True,True,"[{'chainName': 'TRC20', 'withdrawalMinSize': '1500000', 'withdrawalMinFee': '1440000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TFczxzPhnThNSqr5by8tvxsdCFRRz6cPNq', 'chainId': 'trx'}]"
MNST,MNST,MoonStarter,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '51', 'withdrawalMinFee': '50', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x6a6ccf15b38da4b5b0ef4c8fe9fefcb472a893f9', 'chainId': 'bsc'}]"
MEM,MEM,MEME.COM,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '85', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x42dbbd5ae373fea2fc320f62d44c058522bb3758', 'chainId': 'eth'}]"
DLTA,DLTA,delta.theta,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0000000de40dfa9b17854cbc7869d80f9f98d823', 'chainId': 'eth'}]"
AIOZ,AIOZ,AIOZ Network,8,,,True,True,"[{'chainName': 'BEP20', 'withdrawalMinSize': '80', 'withdrawalMinFee': '40', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x33d08d8c7a168333a85285a68c0042b39fc3741d', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '800', 'withdrawalMinFee': '400', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x626e8036deb333b408be468f951bdb42433cbf18', 'chainId': 'eth'}]"
MARSH,MARSH,Unmarshal,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '20', 'withdrawalMinFee': '5.4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x2fa5daf6fe0708fbd63b1a7d1592577284f52256', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '150', 'withdrawalMinFee': '55', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37', 'chainId': 'eth'}]"
OPS,OPS,Octopus,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '500', 'withdrawalMinFee': '200', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '', 'chainId': 'bsc'}]"
CQT,CQT,Covalent,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '42', 'withdrawalMinFee': '35', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd417144312dbf50465b1c641d016962017ef6240', 'chainId': 'eth'}]"
HAPI,HAPI,HAPI,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54', 'chainId': 'eth'}]"
GENS,GENS,Genshiro,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '1000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x2cd14cba3f26254beed1d78158cd2b6f91809600', 'chainId': 'bsc'}]"
YFDAI,YFDAI,YFDAI.Finance,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.07', 'withdrawalMinFee': '0.05', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf4cd3d3fda8d7fd6c5a500203e38640a70bf9577', 'chainId': 'eth'}]"
FORM,FORM,Formation Fi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '6000', 'withdrawalMinFee': '4000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x21381e026ad6d8266244f2a583b35f9e4413fa2a', 'chainId': 'eth'}]"
MODEFI,MODEFI,Modefi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '15', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xea1ea0972fa092dd463f2968f9bb51cc4c981d71', 'chainId': 'eth'}]"
ARRR,ARRR,Pirate Chain,8,,,False,False,"[{'chainName': 'ARRR', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 15, 'preConfirms': 15, 'contractAddress': '', 'chainId': 'arrr'}]"
SPHRI,SPHRI,Spherium Finance,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200.000000', 'withdrawalMinFee': '70.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x8a0cdfab62ed35b836dc0633482798421c81b3ec', 'chainId': 'eth'}]"
CEUR,CEUR,Celo Euro,8,,,False,False,"[{'chainName': 'CELO', 'withdrawalMinSize': '1.000000', 'withdrawalMinFee': '0.300000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 10, 'preConfirms': 10, 'contractAddress': '0xd8763cba276a3738e6de85b4b3bf5fded6d6ca73', 'chainId': 'celo'}]"
ASD,ASD,AscendEX token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '180', 'withdrawalMinFee': '100', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xff742d05420b6aca4481f635ad8341f81a6300c2', 'chainId': 'eth'}]"
EXRD,EXRD,Radix,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '240', 'withdrawalMinFee': '120', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
NGM,NGM,e-Money,8,,,False,False,"[{'chainName': 'NGM', 'withdrawalMinSize': '4', 'withdrawalMinFee': '3', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 36, 'preConfirms': 36, 'contractAddress': 'ungm', 'chainId': 'ngm'}, {'chainName': 'ERC20', 'withdrawalMinSize': '301', 'withdrawalMinFee': '300', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xed0d5747a9ab03a75fbfec3228cd55848245b75d', 'chainId': 'eth'}]"
