8376,WED AUG 18 06:17:37 2021,931001,TRUCK,4	4904	PC36C6441,  83AU1
8377,FRI AUG 20 14:10:37 2021,2837201,CAR,2	4175	PC08EA270,  83AU2
8378,FRI AUG 13 20:01:42 2021,2044018,CAR,2	4538	PCDE5402C,  83AU1
8379,WED AUG 18 12:23:45 2021,2112502,CAR,2	4521	PCD2C9ECF,  83AU1
8380,THU AUG 19 02:07:27 2021,8672956,CAR,2	4274	PC88EA64E,  83AU1
8381,SUN AUG 22 06:14:57 2021,9552553,CAR,2	4063	PC7667A3E,  83AU2
8382,MON AUG  9 22:04:19 2021,4223646,TRUCK,4	4976	PC5149039,  83AU 
8383,SUN AUG 15 07:26:30 2021,593264,CAR,2	4020	PC2265FB3,  83AU1
8384,FRI AUG  6 05:41:12 2021,9835241,CAR,2	4133	PC30FC453,  83AU 
8385,THU JUL 29 22:29:59 2021,7876529,TRUCK,4	4059	PC06E8A1C,  83JU2
8386,THU AUG  5 11:43:00 2021,7544156,CAR,2	4908	PC3D16FC5,  83AU 
8387,SAT AUG 21 06:39:25 2021,2751912,CAR,2	4274	PC88EA64E,  83AU2
8388,FRI JUL 30 01:28:40 2021,4637683,VAN,2	4600	PCB99E8F9,  83JU3
8389,SUN AUG  1 10:53:23 2021,2277951,CAR,2	4554	PC23BA77A,  83AU 
8390,THU AUG 12 10:39:56 2021,8170862,CAR,2	4681	PCBEB4D23,  83AU1
8391,SUN AUG  8 22:11:42 2021,9986753,CAR,2	4176	PC11E9595,  83AU 
8392,MON AUG  2 12:02:32 2021,274814,VAN,2	4147	PC4D2C5A7,  83AU 
8393,FRI JUL 30 15:37:47 2021,7303373,TRUCK,4	4265	PC5B2AFFA,  83JU3
8394,THU JUL 29 20:59:32 2021,7749481,TRUCK,4	4737	PCED7EAFE,  83JU2
8395,WED AUG  4 01:26:43 2021,2387036,TRUCK,4	4325	PC8FC83B3,  83AU 
8396,FRI AUG 13 22:09:02 2021,6127462,CAR,2	4943	PC0A5DC1F,  83AU1
8397,TUE AUG 17 01:10:27 2021,8231389,CAR,2	4143	PC5F47DCF,  83AU1
8398,SAT AUG 21 08:01:56 2021,6336470,TRUCK,4	4472	PC303DD56,  83AU2
8399,SUN AUG  8 03:17:48 2021,6250184,CAR,2	4222	PC15EC378,  83AU 
8400,SUN AUG  1 18:43:20 2021,401574,CAR,2	4899	PC4967767,  84AU 
8401,WED AUG 18 07:49:45 2021,6581814,CAR,2	4390	PC983A913,  84AU1
8402,SUN AUG  8 06:00:04 2021,2154383,CAR,2	4975	PC818101A,  84AU 
8403,TUE AUG 10 21:17:10 2021,5071918,CAR,2	4085	PC6150735,  84AU1
8404,SUN AUG  1 21:35:29 2021,6400126,CAR,2	4151	PC0AB2B55,  84AU 
8405,SUN AUG  1 23:44:30 2021,7868537,TRUCK,4	4101	PCCC8F243,  84AU 
8406,SUN AUG 22 17:07:08 2021,7372483,CAR,2	4932	PC46C4A27,  84AU2
8407,SAT AUG 14 07:29:37 2021,5820590,CAR,2	4120	PC6700C62,  84AU1
8408,THU AUG  5 06:27:01 2021,4185310,CAR,2	4541	PCC6A4CD8,  84AU 
8409,TUE AUG 17 08:58:31 2021,5507905,CAR,2	4052	PC25E70B7,  84AU1
8410,FRI AUG  6 23:20:56 2021,2356221,CAR,2	4906	PC3D58C5E,  84AU 
8411,TUE AUG  3 02:49:04 2021,3924783,TRUCK,4	4207	PC76EDF79,  84AU 
8412,SAT AUG 21 13:16:17 2021,6833234,TRUCK,4	4624	PCDF73A3C,  84AU2
8413,MON AUG  9 15:34:44 2021,230476,VAN,2	4474	PCFEAE55E,  84AU 
8414,SAT JUL 31 02:47:18 2021,4562644,TRUCK,4	4845	PCEEC0DB3,  84JU3
8415,WED AUG 11 11:26:50 2021,4063284,TRUCK,4	4453	PC5EC8DF5,  84AU1
8416,SAT JUL 31 06:43:54 2021,8318845,CAR,2	4623	PCAA67227,  84JU3
8417,SUN AUG  1 07:30:31 2021,7797951,CAR,2	4656	PC63844BC,  84AU 
8418,TUE AUG  3 20:07:45 2021,2718597,CAR,2	4805	PC1A161AA,  84AU 
8419,SAT AUG 14 12:51:12 2021,8986329,CAR,2	4192	PC74F6341,  84AU1
8420,FRI JUL 30 05:23:52 2021,9640321,TRUCK,4	4047	PC6D105CF,  84JU3
8421,THU AUG  5 16:17:12 2021,7963268,CAR,2	4903	PCC3BCE65,  84AU 
8422,SAT JUL 31 08:12:05 2021,8352111,CAR,2	4321	PC591BDF7,  84JU3
8423,SUN AUG  8 13:26:16 2021,2219293,CAR,2	4567	PC2C5C1F3,  84AU 
8424,TUE AUG 10 11:28:06 2021,8346782,TRUCK,4	4624	PCDF73A3C,  84AU1
8425,SUN AUG  8 06:39:31 2021,2225982,TRUCK,4	4372	PC1E0F3B6,  84AU 
8426,WED AUG 18 12:36:02 2021,9236522,VAN,2	4173	PC0EB640E,  84AU1
8427,SAT JUL 31 06:28:16 2021,9191707,CAR,2	4155	PC9042B3F,  84JU3
8428,MON AUG  9 17:46:51 2021,4044411,TRUCK,4	4221	PC90AAFDA,  84AU 
8429,SUN AUG  8 20:58:07 2021,7605886,CAR,2	4290	PC84E8CEF,  84AU 
8430,SAT AUG 14 02:04:13 2021,6517851,VAN,2	4559	PC93AAEC9,  84AU1
8431,MON AUG 16 18:00:32 2021,2389461,CAR,2	4860	PCF4A2DA9,  84AU1
8432,FRI JUL 30 13:22:47 2021,1550317,TRUCK,4	4956	PCB7040B7,  84JU3
8433,TUE AUG 10 22:15:49 2021,9849990,TRUCK,4	4106	PC9764C98,  84AU1
8434,SAT AUG 14 01:36:45 2021,4582806,CAR,2	4336	PCD30AB50,  84AU1
8435,THU AUG  5 21:18:35 2021,4135891,TRUCK,4	4958	PC8A8976A,  84AU 
8436,SAT AUG 14 14:21:34 2021,2154997,CAR,2	4080	PCBE7E15B,  84AU1
8437,MON AUG 16 17:58:21 2021,4960975,CAR,2	4185	PC7F5C566,  84AU1
8438,MON AUG 16 12:29:52 2021,230223,TRUCK,4	4023	PC77793DF,  84AU1
8439,THU AUG 12 20:53:14 2021,9624930,VAN,2	4269	PCC7106FF,  84AU1
8440,SAT AUG 14 22:44:10 2021,3538985,CAR,2	4400	PC3BD7D63,  84AU1
8441,THU AUG 12 09:38:38 2021,950130,CAR,2	4687	PC52E7369,  84AU1
8442,SUN AUG 22 02:51:44 2021,1356196,CAR,2	4319	PCAD79413,  84AU2
8443,SAT JUL 31 05:42:50 2021,7376951,CAR,2	4516	PCF7F25B7,  84JU3
8444,FRI AUG 13 03:03:31 2021,6885677,TRUCK,4	4371	PC7E22FD8,  84AU1
8445,SAT JUL 31 18:53:25 2021,3142673,CAR,2	4143	PC5F47DCF,  84JU3
8446,THU AUG 12 16:00:07 2021,2996023,CAR,2	4042	PC5D4DE09,  84AU1
8447,THU AUG 19 04:06:00 2021,960832,CAR,2	4318	PCAD89FE3,  84AU1
8448,SUN AUG  8 16:47:19 2021,3151565,CAR,2	4953	PC1E2B07E,  84AU 
8449,MON AUG 16 22:52:55 2021,296161,CAR,2	4821	PC67D349A,  84AU1
8450,MON AUG 16 03:48:17 2021,4251894,CAR,2	4675	PCE49911B,  84AU1
8451,TUE AUG  3 16:28:18 2021,2357502,CAR,2	4559	PC93AAEC9,  84AU 
8452,WED AUG 11 01:27:47 2021,6595185,CAR,2	4748	PCF2ECD29,  84AU1
8453,FRI JUL 30 17:55:47 2021,3137683,CAR,2	4410	PC6EFC03B,  84JU3
8454,THU AUG 19 13:24:31 2021,7955597,CAR,2	4381	PC9DD9DCD,  84AU1
8455,MON AUG  9 05:23:30 2021,9649067,CAR,2	4257	PC1AB9C93,  84AU 
8456,MON AUG  2 20:53:33 2021,9650170,TRUCK,4	4853	PC214FB8E,  84AU 
8457,THU AUG  5 04:56:56 2021,2210444,CAR,2	4013	PCE5BA2CE,  84AU 
8458,TUE AUG 10 03:00:39 2021,871948,TRUCK,4	4668	PCBB055C6,  84AU1
8459,WED AUG 11 23:23:48 2021,3072600,CAR,2	4857	PC59F4E22,  84AU1
8460,THU AUG  5 21:08:04 2021,151206,CAR,2	4282	PCCE002E5,  84AU 
8461,WED AUG 18 09:01:23 2021,938735,TRUCK,4	4672	PC03AE86F,  84AU1
8462,FRI JUL 30 14:33:19 2021,4054191,CAR,2	4694	PCBCF42C2,  84JU3
8463,SAT AUG 21 02:05:45 2021,7219687,TRUCK,4	4050	PC822E359,  84AU2
8464,SAT JUL 31 11:20:58 2021,2607963,TRUCK,4	4126	PC74CE451,  84JU3
8465,SUN AUG  8 23:44:56 2021,2130560,CAR,2	4024	PC91E3A87,  84AU 
8466,MON AUG  9 04:25:10 2021,8329033,TRUCK,4	4183	PCF5E7754,  84AU 
8467,SUN AUG  1 06:39:54 2021,1840148,CAR,2	4212	PC422A6D1,  84AU 
8468,THU AUG 12 03:34:15 2021,7399926,CAR,2	4585	PCF3AE602,  84AU1
8469,MON AUG 16 10:30:25 2021,7749812,VAN,2	4347	PC3EC1FDF,  84AU1
8470,SUN AUG 22 04:41:42 2021,5006132,VAN,2	4726	PCF6540C0,  84AU2
8471,TUE AUG 17 15:31:20 2021,8464535,CAR,2	4777	PCB1132AC,  84AU1
8472,MON AUG  9 07:25:16 2021,2610238,CAR,2	4800	PCA4DF48A,  84AU 
8473,MON AUG  9 21:01:40 2021,6153649,CAR,2	4942	PCD51A740,  84AU 
8474,TUE AUG 17 11:21:08 2021,1543287,CAR,2	4737	PCED7EAFE,  84AU1
8475,SUN AUG  1 21:24:11 2021,2063253,CAR,2	4443	PCC139BD8,  84AU 
8476,SUN AUG  1 10:44:59 2021,1061295,CAR,2	4880	PC5A27CDE,  84AU 
8477,FRI AUG  6 11:53:05 2021,2527358,TRUCK,4	4255	PCB7E7138,  84AU 
8478,SUN AUG  8 15:44:34 2021,9185590,CAR,2	4757	PC126524C,  84AU 
8479,MON AUG  2 00:57:48 2021,9277316,VAN,2	4176	PC11E9595,  84AU 
8480,MON AUG  2 20:24:02 2021,9142056,CAR,2	4828	PCF712D1A,  84AU 
8481,THU AUG  5 09:02:54 2021,2476630,VAN,2	4377	PC4AC8EAD,  84AU 
8482,TUE AUG  3 16:40:29 2021,4799875,TRUCK,4	4018	PCCB2657A,  84AU 
8483,SUN AUG  8 11:12:22 2021,5215838,CAR,2	4868	PC647292C,  84AU 
8484,SUN AUG 15 17:16:12 2021,482573,CAR,2	4638	PCB7AC8AA,  84AU1
8485,FRI AUG 20 23:07:15 2021,5941477,CAR,2	4298	PC3E474F6,  84AU2
8486,MON AUG  2 00:13:39 2021,8050522,TRUCK,4	4356	PCF1979AE,  84AU 
8487,WED AUG 18 18:55:16 2021,9769488,VAN,2	4759	PC4A6C6D9,  84AU1
8488,SAT JUL 31 10:36:02 2021,9980303,CAR,2	4869	PCF775FA6,  84JU3
8489,FRI AUG 13 22:41:17 2021,830236,TRUCK,4	5000	PCFE7F7FE,  84AU1
8490,WED AUG 11 05:40:52 2021,9411278,CAR,2	4926	PCCBCFEDE,  84AU1
8491,WED AUG 11 03:53:07 2021,4341836,VAN,2	4893	PC3743587,  84AU1
8492,SAT AUG 14 20:25:15 2021,9581496,CAR,2	4150	PCC8441A8,  84AU1
8493,SUN AUG  8 16:09:21 2021,4171166,CAR,2	4297	PCDE89544,  84AU 
8494,MON AUG  9 21:05:12 2021,1025866,CAR,2	4774	PCEBE834B,  84AU 
8495,SUN AUG  1 12:16:41 2021,3053925,CAR,2	4966	PC4E6422C,  84AU 
8496,TUE AUG 10 17:18:12 2021,9071474,CAR,2	4237	PC51D1059,  84AU1
8497,SUN AUG  1 04:57:07 2021,8536396,TRUCK,4	4648	PC576AD85,  84AU 
8498,THU AUG 12 15:06:22 2021,4424227,CAR,2	4417	PC208F9BB,  84AU1
8499,TUE AUG 17 14:44:16 2021,1510463,VAN,2	4632	PCC1FFE5B,  84AU1
8500,THU AUG 19 02:02:43 2021,1597203,CAR,2	4612	PC871C1FC,  85AU1
8501,TUE AUG 10 16:43:26 2021,8541712,CAR,2	4533	PC8DA1D3B,  85AU1
8502,SAT AUG  7 02:02:08 2021,6461855,TRUCK,4	4591	PCC9875AC,  85AU 
8503,SUN AUG  1 00:44:34 2021,8177959,CAR,2	4343	PC0F6325D,  85AU 
8504,FRI AUG 20 11:09:54 2021,1540962,CAR,2	4050	PC822E359,  85AU2
8505,MON AUG  9 11:02:13 2021,4382548,CAR,2	4340	PC3A6DBC9,  85AU 
8506,SUN AUG 22 13:13:15 2021,5705632,TRUCK,4	4543	PC74F5EBA,  85AU2
8507,SUN AUG  8 21:57:36 2021,343809,CAR,2	4430	PC52EA95D,  85AU 
8508,WED AUG 18 05:41:57 2021,4951088,TRUCK,4	4526	PCCB07C68,  85AU1
8509,WED AUG 18 03:14:03 2021,1608282,VAN,2	4880	PC5A27CDE,  85AU1
8510,MON AUG 16 23:08:36 2021,223180,TRUCK,4	4640	PCC993FB3,  85AU1
8511,WED AUG 11 06:30:22 2021,5758325,CAR,2	4187	PCF8D98DC,  85AU1
8512,MON AUG  9 03:12:59 2021,2909311,TRUCK,4	4602	PC0D3474E,  85AU 
8513,TUE AUG 17 09:46:24 2021,8681880,CAR,2	4144	PCAC7E4C1,  85AU1
8514,FRI JUL 30 13:59:28 2021,9188062,VAN,2	4847	PCD546332,  85JU3
8515,TUE AUG 17 10:55:12 2021,9075719,CAR,2	4646	PC3F8C42B,  85AU1
8516,THU AUG 12 21:50:29 2021,4650221,CAR,2	4354	PC0671DD4,  85AU1
8517,SUN AUG 22 02:36:07 2021,9469552,CAR,2	4025	PC5ABB8E4,  85AU2
8518,FRI AUG 13 12:29:13 2021,4182862,CAR,2	4550	PC21A1833,  85AU1
8519,SUN AUG  8 06:08:03 2021,9521366,CAR,2	4779	PCC8FE9C6,  85AU 
8520,THU AUG 12 03:41:49 2021,5779104,TRUCK,4	4543	PC74F5EBA,  85AU1
8521,SUN AUG  1 17:05:13 2021,7545697,CAR,2	4685	PC5D33C18,  85AU 
8522,TUE AUG 17 00:42:27 2021,9872714,CAR,2	4900	PCFE8B604,  85AU1
8523,FRI AUG 13 12:50:29 2021,7635215,CAR,2	4736	PC6A65941,  85AU1
8524,SUN AUG  8 18:55:48 2021,8673351,VAN,2	4969	PCBBB9730,  85AU 
8525,TUE AUG 17 02:09:29 2021,1943194,TRUCK,4	4058	PC3415EA4,  85AU1
8526,FRI AUG  6 16:15:55 2021,1516019,CAR,2	4712	PC94168A2,  85AU 
8527,FRI JUL 30 12:53:08 2021,9356107,VAN,2	4765	PC795A0A3,  85JU3
8528,MON AUG 16 17:28:10 2021,9166150,CAR,2	4078	PC8473A64,  85AU1
8529,MON AUG  2 07:55:57 2021,8233790,TRUCK,4	4035	PC1B1D964,  85AU 
8530,MON AUG  2 22:59:06 2021,1546130,TRUCK,4	4359	PCB27CFF1,  85AU 
8531,MON AUG  9 16:59:12 2021,9644904,CAR,2	4675	PCE49911B,  85AU 
8532,FRI AUG 13 02:41:15 2021,733962,TRUCK,4	4485	PC99A12E9,  85AU1
8533,WED AUG 18 11:55:11 2021,7437723,TRUCK,4	4776	PC6906524,  85AU1
8534,THU AUG  5 12:23:46 2021,6139856,TRUCK,4	4336	PCD30AB50,  85AU 
8535,MON AUG  9 11:27:44 2021,8354816,CAR,2	4733	PC797AEBF,  85AU 
8536,THU AUG 19 13:05:55 2021,3217203,VAN,2	4263	PCD6DBA1D,  85AU1
8537,MON AUG  2 14:30:59 2021,2587163,TRUCK,4	4021	PC851E565,  85AU 
8538,THU AUG 19 23:16:32 2021,8228837,CAR,2	4892	PC7AA5B2F,  85AU1
8539,SUN AUG  1 23:00:02 2021,4082579,CAR,2	4297	PCDE89544,  85AU 
8540,THU AUG 12 07:41:51 2021,5998048,TRUCK,4	4881	PCDE20E6F,  85AU1
8541,SAT AUG 14 03:12:25 2021,2575618,CAR,2	5009	PC70886EC,  85AU1
8542,SUN AUG  8 08:03:15 2021,7955318,CAR,2	4513	PC52F533C,  85AU 
8543,THU JUL 29 13:30:47 2021,4716858,TRUCK,4	4719	PCBD66B01,  85JU2
8544,MON AUG 16 07:10:35 2021,5068531,TRUCK,4	4301	PC540E129,  85AU1
8545,SAT AUG 21 06:59:57 2021,5412124,TRUCK,4	4906	PC3D58C5E,  85AU2
8546,MON AUG 16 16:30:11 2021,1481380,TRUCK,4	4878	PC08F56A1,  85AU1
8547,SAT AUG 21 04:18:29 2021,1958577,CAR,2	4129	PCA6127FF,  85AU2
8548,WED AUG  4 01:44:51 2021,6388344,CAR,2	4700	PC14E538A,  85AU 
8549,TUE AUG 10 10:01:09 2021,8882736,CAR,2	4573	PC4D8469D,  85AU1
8550,SUN AUG 15 18:56:51 2021,6813790,CAR,2	4709	PCC8C7059,  85AU1
8551,MON AUG  2 23:10:09 2021,8187469,VAN,2	4227	PCD8346A6,  85AU 
8552,TUE AUG 17 00:48:07 2021,2603976,CAR,2	4163	PC95B4E03,  85AU1
8553,WED AUG  4 21:26:40 2021,6370336,CAR,2	4394	PCD3A817A,  85AU 
8554,FRI AUG 20 20:01:17 2021,2344517,CAR,2	4233	PC57279D0,  85AU2
8555,SUN AUG 22 11:24:54 2021,7016070,CAR,2	4921	PCA70760B,  85AU2
8556,MON AUG  2 08:21:14 2021,6353620,CAR,2	4553	PC1D57D7F,  85AU 
8557,MON AUG 16 07:58:53 2021,9181059,TRUCK,4	4598	PC5526A36,  85AU1
8558,THU AUG  5 16:41:26 2021,6485957,CAR,2	4940	PC8AB18BE,  85AU 
8559,MON AUG 16 07:31:21 2021,4203541,CAR,2	4046	PCAC345FD,  85AU1
8560,SUN AUG 15 11:48:17 2021,8194871,CAR,2	4772	PC7368097,  85AU1
8561,WED AUG  4 20:48:33 2021,1405197,CAR,2	4889	PC3547FAD,  85AU 
8562,TUE AUG 17 13:50:39 2021,9756792,TRUCK,4	4242	PCECC4DE2,  85AU1
8563,WED AUG 18 01:08:20 2021,89608,CAR,2	4704	PC47FBB07,  85AU1
8564,TUE AUG  3 23:41:16 2021,517758,CAR,2	4196	PC4B8A835,  85AU 
8565,MON AUG  9 06:25:55 2021,5739366,VAN,2	4357	PC434FA62,  85AU 
8566,SAT AUG 14 12:05:34 2021,2461595,TRUCK,4	4030	PCA8A9AA8,  85AU1
8567,SUN AUG 15 13:32:24 2021,1358313,CAR,2	4516	PCF7F25B7,  85AU1
8568,TUE AUG 10 18:15:30 2021,3556803,CAR,2	4616	PCE6675F9,  85AU1
8569,SUN AUG 22 06:32:55 2021,5740225,CAR,2	4594	PC59414DA,  85AU2
8570,SAT JUL 31 05:35:13 2021,4696898,CAR,2	4529	PC3FAA264,  85JU3
8571,FRI AUG 13 02:12:39 2021,7090716,CAR,2	4426	PCC0E943C,  85AU1
8572,TUE AUG  3 07:06:58 2021,7413479,TRUCK,4	4890	PCAFC8A56,  85AU 
8573,SUN AUG 22 14:02:33 2021,6998240,CAR,2	4465	PCA227C6B,  85AU2
8574,THU AUG  5 02:52:39 2021,8910631,CAR,2	4748	PCF2ECD29,  85AU 
8575,SUN AUG  1 06:32:09 2021,8877743,CAR,2	4317	PC0DC6CAB,  85AU 
8576,SUN AUG  8 07:29:06 2021,7245885,VAN,2	4499	PC1EEDA04,  85AU 
8577,FRI AUG  6 19:40:18 2021,1333698,CAR,2	4439	PC845CEA6,  85AU 
8578,THU AUG  5 03:10:16 2021,7532593,CAR,2	4556	PC18C31F6,  85AU 
8579,WED AUG 18 05:10:26 2021,8459938,CAR,2	4164	PC578D797,  85AU1
8580,FRI AUG  6 03:52:01 2021,5783272,CAR,2	4344	PC417B8DF,  85AU 
8581,FRI AUG 13 23:13:37 2021,5261889,TRUCK,4	4822	PCD1EB220,  85AU1
8582,SAT AUG 14 10:06:23 2021,695279,CAR,2	4435	PC3E78C17,  85AU1
8583,SAT AUG 21 00:57:11 2021,2804715,CAR,2	4757	PC126524C,  85AU2
8584,MON AUG  9 10:57:02 2021,7858541,TRUCK,4	4658	PC1A58039,  85AU 
8585,SUN AUG 15 07:55:34 2021,529430,TRUCK,4	4403	PCCAFA3BB,  85AU1
8586,WED AUG  4 02:28:06 2021,8034133,VAN,2	4885	PC5083F35,  85AU 
8587,SAT AUG 14 12:42:07 2021,4738595,VAN,2	4904	PC36C6441,  85AU1
8588,SAT AUG 21 10:27:16 2021,326146,CAR,2	4160	PC6DC0ACF,  85AU2
8589,TUE AUG  3 01:18:31 2021,7125521,CAR,2	4883	PCB325DCD,  85AU 
8590,FRI AUG 13 18:49:41 2021,9735073,TRUCK,4	4656	PC63844BC,  85AU1
8591,WED AUG 11 07:58:47 2021,2240976,TRUCK,4	4541	PCC6A4CD8,  85AU1
8592,THU AUG  5 13:51:01 2021,8389189,CAR,2	4505	PCEF64195,  85AU 
8593,TUE AUG  3 06:13:09 2021,2497392,CAR,2	4130	PC9F22103,  85AU 
8594,FRI JUL 30 18:19:03 2021,9217376,CAR,2	4513	PC52F533C,  85JU3
8595,WED AUG  4 14:43:10 2021,5166854,CAR,2	4541	PCC6A4CD8,  85AU 
8596,THU AUG 12 00:27:31 2021,3589109,TRUCK,4	4443	PCC139BD8,  85AU1
8597,SUN AUG 15 01:31:18 2021,2672490,TRUCK,4	4827	PC7D68CD9,  85AU1
8598,TUE AUG 17 01:34:21 2021,746416,CAR,2	4183	PCF5E7754,  85AU1
8599,THU AUG 19 14:20:58 2021,5118799,CAR,2	4859	PC685B3B1,  85AU1
8600,MON AUG  2 22:53:06 2021,4764871,TRUCK,4	4490	PC89C1789,  86AU 
8601,MON AUG  2 23:02:31 2021,5184229,CAR,2	4502	PCB2CC82C,  86AU 
8602,SUN AUG 22 05:29:53 2021,375626,VAN,2	4234	PC5EBC1E1,  86AU2
8603,THU JUL 29 14:07:42 2021,8260595,CAR,2	4482	PCB6A16D7,  86JU2
8604,FRI AUG 13 13:24:05 2021,1320317,CAR,2	4047	PC6D105CF,  86AU1
8605,THU AUG 12 05:47:32 2021,7799178,CAR,2	4380	PC905B5D4,  86AU1
8606,THU AUG  5 00:15:25 2021,1941060,TRUCK,4	4596	PC6558A56,  86AU 
8607,FRI AUG  6 18:15:12 2021,1375608,VAN,2	4421	PCED2DB6F,  86AU 
8608,FRI AUG 20 10:41:07 2021,5248927,TRUCK,4	4997	PC8111910,  86AU2
8609,SUN AUG  1 10:16:15 2021,8522490,TRUCK,4	4362	PC670999C,  86AU 
8610,FRI AUG 13 18:27:51 2021,8149164,CAR,2	4759	PC4A6C6D9,  86AU1
8611,THU JUL 29 23:56:37 2021,6810506,CAR,2	4349	PC5AB6779,  86JU2
8612,SUN AUG 22 11:34:44 2021,8572774,CAR,2	4796	PCEBEEE05,  86AU2
8613,SAT JUL 31 20:20:29 2021,6909466,CAR,2	4444	PC4D84BFC,  86JU3
8614,TUE AUG 10 21:19:55 2021,394608,TRUCK,4	4548	PC4486317,  86AU1
8615,FRI AUG 13 15:43:02 2021,3681495,CAR,2	4602	PC0D3474E,  86AU1
8616,TUE AUG 10 22:17:17 2021,1166100,CAR,2	4604	PC0553E32,  86AU1
8617,SUN AUG  1 08:40:13 2021,305185,CAR,2	4969	PCBBB9730,  86AU 
8618,FRI JUL 30 00:11:57 2021,9253449,VAN,2	4656	PC63844BC,  86JU3
8619,FRI AUG 13 00:08:12 2021,9043086,CAR,2	4953	PC1E2B07E,  86AU1
8620,MON AUG 16 03:05:09 2021,3856647,CAR,2	4400	PC3BD7D63,  86AU1
8621,WED AUG 18 02:07:34 2021,9720589,CAR,2	4052	PC25E70B7,  86AU1
8622,FRI JUL 30 23:53:23 2021,3121390,VAN,2	4078	PC8473A64,  86JU3
8623,SAT JUL 31 12:47:00 2021,7712166,TRUCK,4	4882	PC8616CD8,  86JU3
8624,WED AUG  4 14:52:45 2021,9406695,CAR,2	4250	PCC695DB0,  86AU 
8625,FRI AUG  6 12:47:56 2021,8509476,CAR,2	4379	PC87C8BC4,  86AU 
8626,WED AUG 11 07:23:34 2021,2834435,CAR,2	4818	PCF243BF3,  86AU1
8627,FRI AUG 20 08:53:25 2021,3833539,CAR,2	4982	PC384779E,  86AU2
8628,MON AUG 16 22:34:15 2021,5927895,TRUCK,4	4650	PC544AE70,  86AU1
8629,FRI JUL 30 22:55:30 2021,7756946,CAR,2	4228	PC4F78F1B,  86JU3
8630,WED AUG 11 21:31:35 2021,9820140,TRUCK,4	4088	PC14008D5,  86AU1
8631,THU AUG  5 18:01:55 2021,4600511,TRUCK,4	4886	PC4D892D7,  86AU 
8632,FRI AUG 13 23:00:52 2021,6211488,CAR,2	4698	PC8BCEB19,  86AU1
8633,MON AUG  9 06:19:05 2021,1233609,TRUCK,4	4837	PCA10FFA0,  86AU 
8634,MON AUG 16 16:53:48 2021,17385,VAN,2	4154	PC2C2EF9E,  86AU1
8635,MON AUG  9 23:31:24 2021,2558367,CAR,2	4784	PCDB42B34,  86AU 
8636,FRI AUG  6 21:47:37 2021,5120922,CAR,2	4947	PCE4A44BE,  86AU 
8637,THU JUL 29 14:44:17 2021,4029806,VAN,2	4220	PC02FEF7D,  86JU2
8638,TUE AUG 17 19:32:21 2021,8053594,CAR,2	4398	PCE60D320,  86AU1
8639,SAT AUG 14 19:46:26 2021,1907405,CAR,2	4667	PCD540B2F,  86AU1
8640,WED AUG  4 23:25:09 2021,8474334,TRUCK,4	4950	PC4F71E72,  86AU 
8641,MON AUG  9 12:36:50 2021,7756365,CAR,2	4009	PCF984421,  86AU 
8642,TUE AUG 10 00:09:14 2021,2170087,CAR,2	4680	PCC422F4D,  86AU1
8643,SAT JUL 31 01:16:21 2021,1970134,CAR,2	4527	PC59A0CB2,  86JU3
8644,MON AUG  2 16:37:54 2021,6985399,TRUCK,4	4103	PC2B868A9,  86AU 
8645,FRI JUL 30 18:00:43 2021,13127,TRUCK,4	4651	PC12D9486,  86JU3
8646,WED AUG  4 22:15:47 2021,5008713,CAR,2	4256	PC9DD0BBD,  86AU 
8647,SAT AUG 21 17:56:11 2021,7671827,CAR,2	4074	PCCAFD014,  86AU2
8648,MON AUG  2 22:39:10 2021,8843086,VAN,2	4204	PC5881E06,  86AU 
8649,THU AUG 12 09:24:56 2021,423018,TRUCK,4	4637	PCE9C770E,  86AU1
8650,MON AUG 16 16:59:23 2021,7982360,VAN,2	4363	PC62E1338,  86AU1
8651,THU AUG 12 22:51:32 2021,9216382,CAR,2	4359	PCB27CFF1,  86AU1
8652,SUN AUG 15 05:55:33 2021,5387350,CAR,2	4015	PC524833E,  86AU1
8653,THU AUG 12 12:06:58 2021,3460140,VAN,2	4207	PC76EDF79,  86AU1
8654,MON AUG  9 01:45:08 2021,7545538,CAR,2	5010	PC028872C,  86AU 
8655,SAT AUG 14 12:39:12 2021,9865617,VAN,2	4943	PC0A5DC1F,  86AU1
8656,TUE AUG  3 02:47:38 2021,6158234,TRUCK,4	4271	PC28E44E2,  86AU 
8657,SAT AUG 14 19:23:47 2021,5793391,CAR,2	4186	PC922BA3E,  86AU1
8658,SAT AUG 21 16:56:28 2021,3528420,VAN,2	4413	PC6C88C27,  86AU2
8659,SAT AUG 21 22:23:18 2021,7459428,CAR,2	4621	PC9FB4E82,  86AU2
8660,FRI AUG 20 03:31:40 2021,2966968,CAR,2	4763	PCC62D342,  86AU2
8661,MON AUG  2 00:55:20 2021,6451318,TRUCK,4	4352	PC99B9343,  86AU 
8662,TUE AUG 10 13:54:35 2021,9437553,CAR,2	4914	PC2F353E1,  86AU1
8663,SAT AUG 14 07:53:07 2021,1338646,CAR,2	4321	PC591BDF7,  86AU1
8664,WED AUG 11 04:08:24 2021,4637408,CAR,2	4758	PCCE12794,  86AU1
8665,MON AUG  2 01:16:22 2021,1534601,CAR,2	4307	PC87D90FE,  86AU 
